DATE,ANNEE,DEPARTEMENT,COMMUNE,LIEU_DIT,CODE_ESP,SEXE,AGE,NUM_PIT,ETUDE,AGE_CLASS
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666117.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666118.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666122.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666123.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666125.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,1A,989001005666127.0,ECOFECT (GR/CCPNA),0
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666128.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666129.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666130.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,M,1A,989001005666131.0,ECOFECT (GR/CCPNA),0
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666132.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666133.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,M,1A,989001005666134.0,ECOFECT (GR/CCPNA),0
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666136.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,M,1A,989001005666138.0,ECOFECT (GR/CCPNA),0
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666141.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666142.0,ECOFECT (GR/CCPNA),2
2016-07-21,2016,79,LE PIN,Beauregard,RHIFER,F,+2A,989001005666147.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666449.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666450.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666452.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,M,1A,989001005666456.0,ECOFECT (GR/CCPNA),0
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666457.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666460.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666464.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,M,+2A,989001005666469.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666476.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666477.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666478.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666479.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666480.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,M,1A,989001005666481.0,ECOFECT (GR/CCPNA),0
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666482.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666485.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666490.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666492.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666493.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,M,1A,989001005666495.0,ECOFECT (GR/CCPNA),0
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666496.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,M,2A,989001005666498.0,ECOFECT (GR/CCPNA),1
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,1A,989001005666499.0,ECOFECT (GR/CCPNA),0
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,M,+2A,989001005666501.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666503.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666504.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666505.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,1A,989001005666507.0,ECOFECT (GR/CCPNA),0
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666509.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666517.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666518.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,1A,989001005666519.0,ECOFECT (GR/CCPNA),0
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666520.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,2A,989001005666521.0,ECOFECT (GR/CCPNA),1
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666523.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666525.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666526.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666529.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,1A,989001005666533.0,ECOFECT (GR/CCPNA),0
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,M,1A,989001005666534.0,ECOFECT (GR/CCPNA),0
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666535.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,1A,989001005666536.0,ECOFECT (GR/CCPNA),0
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,1A,989001005666537.0,ECOFECT (GR/CCPNA),0
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666538.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666539.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666540.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,1A,989001005666541.0,ECOFECT (GR/CCPNA),0
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,M,1A,989001005666542.0,ECOFECT (GR/CCPNA),0
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666543.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,+2A,989001005666545.0,ECOFECT (GR/CCPNA),2
2016-07-25,2016,79,MONCOUTANT-SUR-SÈVRE,Guibaud,RHIFER,F,1A,989001005666547.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001005666252.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001005666263.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666267.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666275.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001005666276.0,ECOFECT (GR/CCPNA),1
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001005666281.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,2A,989001005666283.0,ECOFECT (GR/CCPNA),1
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,+2A,989001005666284.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001005666289.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666301.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001005666303.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001005666306.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666309.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666317.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666322.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001005666323.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666327.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666329.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666333.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666337.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001005666344.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001005666346.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666451.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666453.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001005666454.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001005666455.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666458.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666459.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666461.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666462.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666463.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001005666465.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666466.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666467.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001005666468.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666470.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666471.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,2A,989001005666472.0,ECOFECT (GR/CCPNA),1
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,2A,989001005666473.0,ECOFECT (GR/CCPNA),1
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666474.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666475.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666483.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666484.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666486.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666487.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666488.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666489.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666491.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666494.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666497.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666500.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001005666502.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001005666506.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666508.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666510.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666511.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666512.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001005666513.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001005666514.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,1A,989001005666516.0,ECOFECT (GR/CCPNA),0
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666522.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666524.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666527.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666528.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,+2A,989001005666530.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666531.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,+2A,989001005666532.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666544.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,F,+2A,989001005666546.0,ECOFECT (GR/CCPNA),2
2016-07-26,2016,79,XAINTRAY,Puy-Chenin,RHIFER,M,1A,989001005666548.0,ECOFECT (GR/CCPNA),0
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,M,1A,989001005666250.0,ECOFECT (GR/CCPNA),0
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666260.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666261.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666268.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666269.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,M,1A,989001005666270.0,ECOFECT (GR/CCPNA),0
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666272.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666278.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666279.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666282.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,1A,989001005666285.0,ECOFECT (GR/CCPNA),0
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666288.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666290.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,M,1A,989001005666291.0,ECOFECT (GR/CCPNA),0
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666293.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666296.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666307.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666310.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666311.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666312.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666314.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666315.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666316.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666321.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666324.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666328.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666332.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666335.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666341.0,ECOFECT (GR/CCPNA),2
2016-07-27,2016,79,AIRVAULT,Pont de Vernay (Four à chaux),RHIFER,F,+2A,989001005666343.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666249.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666253.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,M,1A,989001005666255.0,ECOFECT (GR/CCPNA),0
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666257.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666259.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666262.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666264.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666266.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666277.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666287.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,1A,989001005666294.0,ECOFECT (GR/CCPNA),0
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666295.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,M,2A,989001005666297.0,ECOFECT (GR/CCPNA),1
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666298.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666302.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666304.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,1A,989001005666308.0,ECOFECT (GR/CCPNA),0
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666318.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666320.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666325.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,2A,989001005666326.0,ECOFECT (GR/CCPNA),1
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,2A,989001005666330.0,ECOFECT (GR/CCPNA),1
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666336.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666339.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,+2A,989001005666342.0,ECOFECT (GR/CCPNA),2
2016-07-28,2016,79,SAINT-LOUP-LAMAIRÉ,Desmoulines,RHIFER,F,1A,989001005666345.0,ECOFECT (GR/CCPNA),0
