DATE,ANNEE,COMMUNE,LIEU_DIT,DEPARTEMENT,CODE_ESP,SEXE,ACTION,NUM_PIT,LONG_L93,LAT_L93,LAT_WGS,LONG_WGS
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043730717.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730722.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043730701.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043730681.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043730683.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730723.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043730680.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730695.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730628.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043730690.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730686.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043730682.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730713.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730724.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730672.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730691.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043730709.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043730716.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043730685.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730720.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730703.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730655.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043730678.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043730697.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749112.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749119.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749052.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749090.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749113.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749059.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747993.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747996.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747986.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747935.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747932.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043748029.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043748030.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747975.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747960.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043748031.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043748025.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747956.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043748023.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747939.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747999.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747968.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747970.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043748009.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043748005.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747973.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747952.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747951.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747994.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747974.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747957.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043748013.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747937.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747991.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747967.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747995.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747955.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043748015.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747949.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747945.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747990.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747981.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747989.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043748003.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043748012.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747941.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747998.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747985.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043748011.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043747984.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043747969.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043748016.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749045.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749038.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749087.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749034.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749081.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749071.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749042.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749046.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749072.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749104.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749057.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749086.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749088.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749075.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749091.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749078.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749073.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749101.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749063.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749060.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749068.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749040.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749058.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749032.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749047.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749095.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749121.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749054.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,F,T,989001043749055.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-27,2023,RANCOGNE,Grotte de Rancogne,16,MINSCH,M,T,989001043749053.0,498180.0,6514240.0,45.69789346262591,0.4060402019431706
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749100.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749129.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749061.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749048.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749041.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749049.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749098.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749066.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749120.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749043.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749092.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749096.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749126.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749131.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749076.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749033.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749074.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749109.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749062.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749110.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749123.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749051.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749105.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749108.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749080.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749122.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749114.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749077.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749082.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749065.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749127.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749056.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749079.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749035.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749085.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749107.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749067.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749044.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749125.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749089.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749099.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,F,T,989001043749094.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749070.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749083.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,MINSCH,M,T,989001043749115.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,C,989001033219743.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,M,T,989001043749050.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749093.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749118.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749124.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749097.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749064.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749069.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749117.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749111.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749103.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749130.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,C,989001033219736.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749128.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749039.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749036.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,C,989001033219732.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749106.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749102.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749116.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,C,989001033219765.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,T,989001043749037.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
2023-07-31,2023,DAMPNIAT,Centrale hydroélectrique de Claredent,19,RHIFER,F,C,989001040874268.0,591695.0,6453429.0,45.17165536635228,1.6212659554361866
